ts_code,latest_report_date,cash_like,strict_cash_like,total_liabilities,interest_debt,net_cash_after_all_liab,cash_to_liab,net_cash_to_mv,revenue_latest,revenue_cagr_3y,profit_latest,profit_cagr_3y,profit_positive_years,cfo_latest,cfo_positive_years,cfo_to_profit_latest,oneoff_ratio_latest,dps_latest,div_paid_latest,buyback_latest,shareholder_return_hkd,dps_yield_est,dividend_paid_yield_est,score,flags,name,fullname,market,list_date,price_hkd,total_mv_hkd,float_mv_hkd,turnover_hkd,pb,pe_ttm,pe_dynamic,ts_avg_amount_hkd,ts_median_amount_hkd,source_batch,financial_source,strict_net_cash
00285.HK,20251231,15707361000.0,13552178000.0,49170224000.0,8890531000.0,-33462863000.0,0.31944863623155345,-0.6843885760723621,179477404000.0,0.1874723775704128,3514572000.0,0.23681671158530326,4,18768443000.0,4,5.340178832586158,0.5483634991686043,,1279820000.0,208005000.0,1487825000.0,,0.03042926820681369,58.084610938737086,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,比亚迪电子,比亚迪电子(国际)有限公司,主板,20071220,21.7,48894537650.0,48894537650.0,242310935.0,1.2826182136602453,12.569658493870405,12.569658493870405,435931596.705,386671654.7000001,补充宽筛,cache,False
06963.HK,20251231,37277000000.0,37277000000.0,608602000000.0,,-571325000000.0,0.06125020949651825,-13.646664394424093,94021000000.0,0.5913431441711123,6307000000.0,0.11960093969593544,4,64316000000.0,4,10.197558268590456,0.0,,1993000000.0,,1993000000.0,,0.04760478210840978,57.77595719737897,非严格净现金;近年盈利稳定;经营现金流稳定;股东回报率较高,阳光保险,阳光保险集团股份有限公司,主板,20221209,3.64,41865541900.0,12662717387.287008,177326837.5,0.6488217522658609,5.993353474320242,5.993353474320242,71678029.16849999,58635076.35,补充宽筛,cache,False
82333.HK,20251231,28846312373.34,28846312373.34,137395831405.82,9482774868.76,-108549519032.48001,0.20995041900607536,-1.570734193402751,222824238516.25,0.17504674809882093,9865280190.16,0.06072777833125631,4,40355401297.93,4,4.090649279093157,0.5294923712932356,,4378732756.88,,4378732756.88,,0.06336117678187168,57.64810768777716,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,长城汽车-R,长城汽车股份有限公司,主板,20230619,8.09,69107503668.28418,18669260640.0,16345.0,0.7887990487514862,7.628263971462544,7.628263971462544,62668.66666666666,13230.0,补充宽筛,cache,False
02451.HK,20251231,1879761000.0,817329000.0,3415653000.0,1308058000.0,-1535892000.0,0.5503372268787257,-0.32991413574193307,5906847000.0,0.0728798386642906,175101000.0,0.14050906040744704,4,448982000.0,3,2.5641315583577478,0.48579962421688055,,56308000.0,,56308000.0,,0.012095124628135811,56.23656701793325,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,绿源集团控股,绿源集团控股(开曼)有限公司,主板,20231012,11.35,4655429500.000001,4655429500.000001,25409329.84,2.504226125137212,24.008177826564214,24.008177826564214,4326234.075,3150595.0,补充宽筛,cache,False
00340.HK,20251231,576697841.02,576697841.02,2127383872.26,448611309.6,-1550686031.24,0.2710831122393309,-0.1716637350733521,2164312021.96,0.24854750680866955,750060081.38,1.5550536924713647,4,886480623.74,3,1.1818794863859523,-0.02897056822437559,,47664725.84,,47664725.84,,0.005276570952534325,56.17088343598223,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,潼关黄金,潼关黄金集团有限公司,主板,19970326,1.7,9033276775.536722,9033276775.536722,19929330.2,2.21864406779661,10.881920903954802,10.881920903954802,22341555.45655,21834137.04,补充宽筛,cache,False
02230.HK,20250930,339421313.53999996,329014254.52,339509872.6,1542023.2200000002,-88559.06000006199,0.9997391561567213,-0.00020300164126841152,292423842.08,0.14942062527612077,41758792.22,0.1269645199283076,4,31390078.36,2,0.7516998622619646,0.12175605063512539,,,131469.12,131469.12,,0.000301363261264235,55.174282451980325,现金类资产>有息负债;近年盈利稳定,羚邦集团,羚邦集团有限公司,主板,20190521,0.219,436248000.0,436248000.0,38760.0,0.660945945945946,7.842567567567568,7.842567567567568,63479.73684210526,45510.0,补充宽筛,cache,False
02333.HK,20251231,28846312373.34,28846312373.34,137395831405.82,9482774868.76,-108549519032.48001,0.20995041900607536,-1.3649022153102626,222824238516.25,0.17504674809882093,9865280190.16,0.06072777833125631,4,40355401297.93,4,4.090649279093157,0.5294923712932356,,4378732756.88,,4378732756.88,,0.05505820839545898,55.157217171853354,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,长城汽车,长城汽车股份有限公司,主板,20031215,9.31,79529154407.44969,21484649760.0,169008587.43,0.7933572895277207,7.876221765913757,7.876221765913757,177312476.412,150875293.18,补充宽筛,cache,False
01617.HK,20251231,417803000.0,367651000.0,480124000.0,179205000.0,-62321000.0,0.8701981154868326,-0.06607265840220386,464168000.0,-0.09857550701567763,30390000.0,,3,69305000.0,3,2.280519907864429,0.47064823955248436,,,,0.0,,0.0,54.95862466969791,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,南方通信,南方通信控股有限公司,主板,20161212,0.58,943219200.0,943219200.0,6603848.0,1.0053333333333334,28.03333333333333,28.03333333333333,14562421.0,10553710.0,补充宽筛,cache,False
01793.HK,20250930,155766256.74,155766256.74,346222101.56,9103323.58,-190455844.82,0.4499026955187199,-0.5951745150624999,591636603.44,0.13163031464330177,5766381.68,0.3535485846640536,4,75937111.5,2,13.168936035465485,0.47102596580114,,8689743.64,,8689743.64,,0.027155448874999998,54.14075104450435,现金类资产>有息负债;近年盈利稳定,伟工控股,伟工控股有限公司,主板,20190227,0.4,320000000.00000006,320000000.00000006,4284740.0,1.1661016949152545,36.96271186440679,36.96271186440679,841014.0,238080.0,补充宽筛,cache,False
00228.HK,20251231,277860278.26,266592608.76,422658186.12,273629595.78000003,-144797907.86,0.6574113252383822,-0.24992108879598826,211586510.76,-0.0982454274590685,23369914.28,-0.3201643084018061,4,81205800.54,4,3.4748009584911497,0.33895029759604234,,,,0.0,,0.0,53.36397669436643,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,中能控股,中国能源开发控股有限公司,主板,20020218,1.27,579374508.0,579374508.0,35145.0,0.2735384615384615,22.391076923076923,22.391076923076923,117482.08333333331,97902.5,补充宽筛,cache,False
06680.HK,20251231,3419669000.0,3215825000.0,7643439000.0,3151720000.0,-4223770000.0,0.44739926622034926,-0.1726949812336775,7717522000.0,0.025061956374732075,705607000.0,0.0013832449094102195,4,353033000.0,4,0.5003252518753357,0.29980003032849734,,411926000.0,142227000.0,554153000.0,,0.022657351592436634,52.519939119207365,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,金力永磁,江西金力永磁科技股份有限公司,主板,20220114,17.78,24457977700.491024,4174098870.4424496,97722274.2,2.8350369588173177,29.62707497360084,29.62707497360084,107520990.092,97195497.5,补充宽筛,cache,False
00638.HK,20260331,2445046543.12,2445046543.12,3798288957.8,928532300.4300001,-1353242414.6800003,0.6437231527893524,-0.1936718425341221,6987612096.68,1.2294217454883443,347040640.51,,2,353307653.06,3,1.0180584399014196,0.18569826057055994,,304082787.02,,304082787.02,,0.04351938204582555,52.46017027577469,现金类资产>有息负债;经营现金流稳定;股东回报率较高,广和通,深圳市广和通无线股份有限公司,主板,20251022,7.77,6987295607.731822,1049573153.9999998,16474885.8,0.9909296781883192,26.1160905840286,26.1160905840286,24469420.26,18043256.2,补充宽筛,cache,False
01745.HK,20251231,193009000.0,193009000.0,349378000.0,76685000.0,-156369000.0,0.5524360434829898,-1.0652821870219507,614198000.0,0.21277067183923082,58655000.0,0.16041987780482025,4,244874000.0,4,4.174818856022505,0.059295882703946805,,,,0.0,,0.0,52.44069574634287,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,驴迹科技,驴迹科技控股有限公司,主板,20200117,0.058,146786458.93548387,146786458.93548387,198894.0,0.112258064516129,2.263870967741936,2.263870967741936,352779.6,143446.0,补充宽筛,cache,False
02569.HK,20251231,76007000.0,73773000.0,287717000.0,40191000.0,-211710000.0,0.2641727808923352,-0.20755882352941177,905474000.0,0.30431310492590735,55851000.0,0.10088995695982006,4,58414000.0,4,1.0458899572075702,0.007878104241642942,,,,0.0,,0.0,51.72455042554869,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,舒宝国际,舒宝国际集团有限公司,主板,20250327,1.02,1020000000.0,1020000000.0,104250.0,1.83948717948718,16.494358974358978,16.494358974358978,717655.95,427025.0,补充宽筛,cache,False
03908.HK,20251231,555148056010.0,149701877194.0,658437695559.0,6743657876.0,-103289639549.0,0.8431292129146567,-1.02871013310716,40517919390.0,0.032372935750165865,9790532489.0,0.08820778898888282,4,41646556909.0,3,4.253758103125784,0.025703124041795925,,,,0.0,,0.0,51.63204412373992,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,中金公司,中国国际金融股份有限公司,主板,20151109,20.8,100406942854.75693,39597260101.963776,356925890.88,0.8625357483317445,7.921448999046711,7.921448999046711,335680692.433,272363048.78000003,补充宽筛,cache,False
00303.HK,20260331,1826721600.0,1826721600.0,4508681040.0,877379920.0,-2681959440.0,0.40515653775322286,-0.20498689688889352,7042261050.0,-0.05215305565264794,530780850.0,-0.030342354503426927,4,-408566250.0,2,-0.7697456492637216,0.014725568942436412,,790842150.0,,790842150.0,,0.06044546231371824,51.36311210607341,现金类资产>有息负债;近年盈利稳定;股东回报率较高,VTECH HOLDINGS,伟易达集团有限公司,主板,19921105,51.6,13083565245.89798,13083565245.89798,36456377.5,2.582483156881617,12.4455822906641,12.4455822906641,71812991.4625,57929645.2,补充宽筛,cache,False
03773.HK,20251231,83551000.0,83551000.0,177217000.0,41887000.0,-93666000.0,0.47146154149996894,-0.09563610373698182,153808000.0,0.21077031918626443,28683000.0,0.017043878799363865,4,134653000.0,2,4.694522888121884,0.19579541888923752,,,,0.0,,0.0,50.94746263652416,现金类资产>有息负债;近年盈利稳定,银盛数惠,银盛数惠数字有限公司,主板,20160107,2.36,979400000.0,979400000.0,120180.0,2.604813278008298,30.836680497925304,30.836680497925304,238946.0,139960.0,补充宽筛,cache,False
03998.HK,20250930,8433898000.0,4997606000.0,12179420000.0,1935972000.0,-3745522000.0,0.6924712342623869,-0.08854915043280584,8927638000.0,0.13041646239881044,1189365000.0,0.17440160309806196,4,-1083701000.0,0,-0.911159316105653,0.20074073139868753,,2322601000.0,18169000.0,2340770000.0,,0.05533893402804707,48.728519303389184,现金类资产>有息负债;近年盈利稳定;股东回报率较高,波司登,波司登国际控股有限公司,主板,20071011,3.62,42298790916.6021,42298790916.6021,50297984.14,2.388062827225131,10.964240837696336,10.964240837696336,132159508.0695,102319087.495,补充宽筛,cache,False
03347.HK,20251231,1777491807.26,1777491807.26,4102369967.22,1382198137.11,-2324878159.96,0.43328413123707854,-0.08177241757882277,6832800615.35,-0.012030946967940936,887890076.31,-0.23917743848841833,4,1118084770.54,4,1.2592603525727766,0.5952840083725206,,343659038.48,,343659038.48,,0.012087442208071144,48.26411429377119,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,泰格医药,杭州泰格医药科技股份有限公司,主板,20200807,33.02,28431080171.000004,4065580896.000001,64268695.44,1.1970019595035928,33.08470280862182,33.08470280862182,63298241.656,61588908.05,补充宽筛,cache,False
00912.HK,20250930,227452533.35999998,227451620.38,338323911.58,4502817.359999999,-110871378.22,0.6722922193048025,-0.3779701351055129,710704716.1,0.01857893580303771,16776007.5,-0.11395505116901639,4,-5908806.56,3,-0.3522176870748299,0.11853061224489796,,10400668.16,,10400668.16,,0.03545677895175359,47.98930310100521,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,信佳国际,信佳国际集团有限公司,主板,20020918,1.03,293333700.0,293333700.0,23060.0,0.3664423076923077,9.04221153846154,9.04221153846154,84914.11764705883,38500.0,补充宽筛,cache,False
02779.HK,20251231,701871000.0,551871000.0,1083062000.0,539780000.0,-381191000.0,0.6480432329820454,-0.8032988545545565,658033000.0,0.01705789300922511,338053000.0,0.12804008501995545,4,373937000.0,4,1.1061490358020785,0.19249644286546785,,,,0.0,,0.0,47.91203319323404,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,中国新华教育,中国新华教育集团有限公司,主板,20180326,0.295,474531985.0,474531985.0,19770.0,0.103015873015873,1.2642857142857142,1.2642857142857142,96121.31578947368,83955.0,补充宽筛,cache,False
03738.HK,20251231,1045068894.56,1045068894.56,2543105328.78,381999737.82000005,-1498036434.2200003,0.41094204110741617,-0.2579255185650004,2594373902.42,0.2626828228290803,180022584.64,0.6866491733993778,3,63149529.52,4,0.35078670626956737,0.18500140483262423,,,,0.0,,0.0,46.85642523505854,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,阜博集团,阜博集团有限公司,主板,20180104,2.24,5808019472.266667,5808019472.266667,61819200.0,1.7640000000000002,29.13866666666667,29.13866666666667,59905055.322,49766145.0,补充宽筛,cache,False
01283.HK,20250930,104211189.12,99153279.92,122402315.62,30989280.14,-18191126.5,0.851382497072403,-0.014303746190418581,245958637.96,0.08350680583345471,17505478.52,-0.14487324918732492,4,2218541.4,3,0.1267341191196412,0.11990195055804737,,,,0.0,,0.0,46.77360957077062,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,高升集团控股,高升集团控股有限公司,主板,20191018,1.54,1271773580.0,1271773580.0,500350.0,2.6664,25.8896,25.8896,364097.5,352775.0,补充宽筛,cache,False
01133.HK,20251231,15245928716.21,15245928716.21,60186531331.88,4113823522.31,-44940602615.67,0.2533113036892099,-1.2615303780484004,45697922215.32,0.22855977999408417,2665811891.04,2.0009663107955076,4,4628758901.35,3,1.7363411562937419,0.4041670297973149,,647276251.77,,647276251.77,,0.018169730868549592,46.051247619752814,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,哈尔滨电气,哈尔滨电气股份有限公司,主板,19941216,15.93,35623876680.0,10761846030.0,54383451.71,1.8093333333333332,12.0655,12.0655,142484531.444,131708771.875,补充宽筛,cache,False
00771.HK,20251231,572733608.44,572733608.44,880548274.78,23895588.32,-307814666.3399999,0.6504284033525525,-0.4701218996250415,2353243968.68,0.059428695205643534,74415392.58,-0.06398355021658786,4,-62820757.44,3,-0.8441903652186579,0.21108400393256385,,22587725.76,,22587725.76,,0.03449798110260079,45.72247614560299,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,自动系统,自动系统集团有限公司,主板,19971105,0.78,654755004.15,654755004.15,38940.0,0.273,7.94625,7.94625,130002.0,77400.0,补充宽筛,cache,False
08073.HK,20251231,36595000.0,36595000.0,90482000.0,5000000.0,-53887000.0,0.4044450829999337,-0.37683216783216783,154658000.0,0.2559919173850136,18730000.0,,2,39080000.0,4,2.0864922584089696,0.16951414842498666,,,,0.0,,0.0,45.216527027584284,现金类资产>有息负债;经营现金流稳定,水发兴业新材料,中国水发兴业新材料控股有限公司,创业板,20170721,0.275,143000000.0,143000000.0,19800.0,0.6874999999999999,6.894642857142856,6.894642857142856,50041.53846153846,48540.0,补充宽筛,cache,False
01431.HK,20251231,917957000.0,917957000.0,2376173000.0,625855000.0,-1458216000.0,0.38631741039057343,-1.3941136809728116,2733209000.0,0.09349909823271974,552459000.0,1.8919779658756886,3,1042361000.0,4,1.8867662577675448,0.3251825022309348,,,,0.0,,0.0,45.14565342239947,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,原生态牧业,原生态牧业有限公司,主板,20131126,0.223,1045980697.2,1045980697.2,28755.0,0.1648260869565217,1.7064347826086956,1.7064347826086956,209642.5618421053,122169.0,补充宽筛,cache,False
06099.HK,20251231,464442407964.25,132789411773.94,615430259457.18,94623830227.11,-150987851492.93005,0.7546629383707848,-1.018888299261177,34181275000.0,0.0725929422780125,12349523000.0,0.15235910930841512,4,-33384021000.0,3,-2.7032640046097325,0.03523213001830111,,4885717000.0,,4885717000.0,,0.032969539175372084,45.09919126923444,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,招商证券,招商证券股份有限公司,主板,20161007,17.04,148188816774.53296,21717846939.067047,156090954.8,1.054624641833811,9.960343839541546,9.960343839541546,126880222.2755,91059685.54,补充宽筛,cache,False
06881.HK,20251231,482676358642.68994,184781537983.08,707948509845.55,102722335990.14,-225272151202.8601,0.6817958536956216,-2.728761053582018,38064132000.0,0.10263226578427398,12519719000.0,0.17247477509611198,4,-25514480000.0,1,-2.0379435033645725,0.02186390924588643,,4999382000.0,,4999382000.0,,0.060558390465646574,42.62697109718676,现金类资产>有息负债;近年盈利稳定;股东回报率较高,中国银河,中国银河证券股份有限公司,主板,20130522,7.55,82554737032.45198,27866933979.41101,159138563.32,0.599359795134443,5.751920614596672,5.751920614596672,149837068.26700002,136662255.89,补充宽筛,cache,False
06886.HK,20251231,647128727566.95,223337707129.8,870351351718.75,122856354181.63,-223222624151.80005,0.7435258488299178,-1.4546295267594687,47306741000.0,0.05097142783034192,16383497000.0,0.14015147164676978,4,-63456125000.0,2,-3.873173413466002,-0.005318583694311416,,5703386000.0,3004000.0,5706390000.0,,0.03718567245029866,41.34219644696351,现金类资产>有息负债;近年盈利稳定,HTSC,华泰证券股份有限公司,主板,20150601,17.0,153456684362.15594,29223776559.80504,100085312.36,0.7603211009174311,7.817660550458714,7.817660550458714,210548295.9,184985640.08,补充宽筛,cache,False
02378.HK,20251231,54163932800.0,54163932800.0,1341341048000.0,37182352000.0,-1287177115200.0,0.04038043335866062,-5.0037874947654055,193088164800.0,,27960566400.0,,3,17220560000.0,4,0.615887380593263,0.0,,4814728000.0,8800057600.0,13614785600.0,,0.05292627807371082,40.53183026731524,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;股东回报率较高,保诚,保诚有限公司,主板,20100525,102.3,257240563582.39636,257240563582.39636,1854054.4,1.6690019193857963,8.30573896353167,8.30573896353167,17093701.81,14517327.55,补充宽筛,cache,False
08635.HK,20260331,9786617.8,9786617.8,51551035.75,4038613.3,-41764417.95,0.18984328166481118,-0.2806748518145161,36962619.33,0.08976803793151622,6950533.87,0.45789918294466925,4,4288999.0,2,0.6170747571653802,0.12234931242770854,,,,0.0,,0.0,40.39478774912488,现金类资产>有息负债;近年盈利稳定,大象控股集团,大象控股集团有限公司,创业板,20190502,0.31,148800000.0,148800000.0,74340.0,1.46,25.63,25.63,319522.0,295080.0,补充宽筛,cache,False
02611.HK,20251231,1187240770040.0,464687764300.0,1768135150450.0,267158227568.0,-580894380410.0,0.6714649441462892,-2.2144628216547093,93517227000.0,0.34011103818885147,27809206000.0,0.34189865214868354,4,-20345612000.0,2,-0.7316142719069362,0.3666282669127626,,8668485000.0,1230955000.0,9899440000.0,,0.037738257718604215,39.84628015023499,现金类资产>有息负债;近年盈利稳定,国泰海通,国泰海通证券股份有限公司,主板,20170411,14.88,262318416335.36176,52165706538.31916,228372743.82,0.712340425531915,10.596063829787235,10.596063829787235,240358829.11350003,184566140.89,补充宽筛,cache,False
03737.HK,20251231,174420000.0,174420000.0,731708000.0,130013000.0,-557288000.0,0.23837377751780764,-0.9088845253084044,1737487000.0,-0.01641457758864917,17290000.0,-0.45428133217987543,4,179696000.0,4,10.39305957200694,1.6489878542510121,,38928000.0,,38928000.0,,0.06348792150774028,38.79495204270816,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高;股东回报率较高,中智药业,中智药业控股有限公司,主板,20150713,0.71,613156000.0,613156000.0,180860.0,0.5056060606060605,32.03606060606061,32.03606060606061,280263.5,265295.0,补充宽筛,cache,False
01776.HK,20251231,639078492200.25,195735134697.13,813026402466.72,101324183726.73,-173947910266.46997,0.7860488789309763,-1.3192999276725241,44287097000.0,0.13701268236954744,13701548000.0,0.1999926638091576,4,-55582490000.0,1,-4.056657685686318,0.016464052091048398,,5145201000.0,,5145201000.0,,0.03902354041943935,38.65822659767995,现金类资产>有息负债;近年盈利稳定,广发证券,广发证券股份有限公司,主板,20150410,16.85,131848646860.26665,32365415970.0,207809496.8,0.8429631665750412,7.531088510170424,7.531088510170424,181753013.1495,133651955.36,补充宽筛,cache,False
00331.HK,20251231,689418793.8,689418793.8,2711024765.42,414575270.3399999,-2021605971.6200001,0.25430191660133844,-0.884342069825022,3411519746.08,0.009518904076243784,195039520.36,-0.0790553615429711,4,91105091.74,3,0.4671109299891635,0.030374459335550018,,82828886.88,,82828886.88,,0.03623310887139108,38.08918074006835,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,丰盛生活服务,丰盛生活服务有限公司,主板,20151210,5.08,2286000000.0,2286000000.0,81180.0,1.8284046692607008,5.3468482490272375,5.3468482490272375,842886.057,676270.0,补充宽筛,cache,False
01141.HK,20251231,3150626455.52,670929880.4,3520146402.6,1921437067.18,-369519947.0799999,0.8950271083023505,-0.10332991064140626,56296799.38,-0.5716695407048396,136589444.5,,2,-311880962.78,3,-2.2833460076045626,0.15955033889899156,,,588899.44,588899.44,,0.00016467562033613343,37.59200799849275,现金类资产>有息负债;经营现金流稳定,民银资本,民银资本控股有限公司,主板,19980312,3.26,3576117939.0,3576117939.0,132286798.96,2.2,23.65,23.65,56275832.934,35551223.75,补充宽筛,cache,False
02263.HK,20250930,132437791.78,132437791.78,152249457.78,108644.62,-19811666.0,0.8698736515132435,-0.06003535151515151,15520660.0,-0.0475639714265933,5630347.66,-0.104851157962776,4,-66905000.36,2,-11.88292524728393,0.42776066158586024,,,,0.0,,0.0,37.467009004710114,现金类资产>有息负债;近年盈利稳定,富石金融,富石金融控股有限公司,主板,20200219,0.33,330000000.0,330000000.0,296150.0,0.9075,43.51875,43.51875,227600.0,102450.0,补充宽筛,cache,False
01305.HK,20251231,472785089.68,472785089.68,1795903035.48,315119909.7,-1323117945.8,0.26325758147273043,-6.855695377051394,2285255889.62,0.0489894428063824,45422933.8,-0.053197189722173244,4,220322454.6,3,4.850467289719626,0.24782262875323127,,,,0.0,,0.0,35.700821127026906,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,伟志控股,伟志控股有限公司,主板,20141118,0.88,192995440.00000003,192995440.00000003,1869810.0,0.2016666666666667,3.840833333333334,3.840833333333334,231021.57894736843,108080.0,补充宽筛,cache,False
08162.HK,20251231,58382334.36,58382334.36,503609278.62,2404371.6399999997,-445226944.26,0.11592783699295695,-0.7848003930237119,17920496279.94,6.459056290145647,58631623.08,,3,318744531.56,3,5.43639276581323,0.093076994176911,,,,0.0,,0.0,34.41297084737091,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,港银控股,港银控股有限公司,创业板,20140805,0.57,567312335.9999999,567312335.9999999,3905900.0,2.611636363636363,8.736545454545453,8.736545454545453,2157030.0,2182100.0,补充宽筛,cache,False
01930.HK,20251231,28498000.0,28001000.0,377513000.0,17626000.0,-349015000.0,0.07548879111447818,-1.510887445887446,300669000.0,0.14835991493614742,15107000.0,-0.04439812049573344,4,15565000.0,3,1.0303170715562322,0.18739657112596808,,4375000.0,,4375000.0,,0.01893939393939394,31.146431730902357,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,勋龙,勋龙汽车轻量化应用有限公司,主板,20190628,0.35,231000000.0,231000000.0,35600.0,0.5710526315789474,13.80657894736842,13.80657894736842,45545.55555555556,37210.0,补充宽筛,cache,False
01072.HK,20251231,22679594590.64,22679594590.64,114505939883.61,5056525680.110001,-91826345292.97,0.19806478697692678,-1.1842992412259978,77582624563.59,0.1270656996998616,3831301222.13,0.10263853371301335,4,2014320912.85,3,0.5257537311906122,0.485143686203468,,1847561531.16,,1847561531.16,,0.023828300173443187,30.150732506961184,现金类资产>有息负债;近年盈利稳定;经营现金流稳定,东方电气,东方电气股份有限公司,主板,19940606,22.42,77536438508.4892,9147360000.0,176407662.44,1.4629543634907924,16.2002001601281,16.2002001601281,374212306.016,318153826.95000005,补充宽筛,cache,False
08446.HK,20251231,32767429.74,32767429.74,163061721.67,11315510.36,-130294291.92999999,0.20095108407056966,-1.1465969398522218,149405917.72,0.3127543137204023,23437539.26,,2,157870160.34,3,6.7357822247761,0.03379981367549077,,,,0.0,,0.0,28.211521749164366,现金类资产>有息负债;经营现金流稳定,耀星科技集团,耀星科技集团股份有限公司,创业板,20170614,0.101,113635652.94949494,113635652.94949494,13200.0,0.4692929292929292,4.376666666666666,4.376666666666666,55742.63157894737,33466.0,补充宽筛,cache,False
09879.HK,20250930,1575898000.0,1575898000.0,1863173000.0,618588000.0,-287275000.0,0.845814103145548,-0.035471937724378295,2352022000.0,-0.1508509086637223,94842000.0,-0.37916142228712757,4,-239788000.0,0,-2.5282891545939563,0.02911157504059383,,,,0.0,,0.0,26.724535506800134,现金类资产>有息负债;近年盈利稳定,米高集团,米高集团控股有限公司,主板,20240321,8.91,8098655400.0,8098655400.0,3949130.0,2.676995515695068,23.30384529147982,23.30384529147982,4147663.1,4119360.0,补充宽筛,cache,False
01973.HK,20251231,2631709000.0,885649000.0,6925448000.0,515097000.0,-4293739000.0,0.380005596749842,-2.6937362789936823,249372000.0,-0.16164454472089473,195812000.0,-0.2951954314488161,2,625853000.0,2,3.1961932874389722,0.10791984148060385,,,28134000.0,28134000.0,,0.017650252256415273,24.936229691678168,现金类资产>有息负债,天图投资,深圳市天图投资管理股份有限公司,主板,20231006,2.3,1593971552.9999995,398493399.9999999,34840.0,0.2195454545454545,7.349545454545453,7.349545454545453,189937.0909090909,114988.0,补充宽筛,cache,False
00605.HK,20251231,250075424.62,250075424.62,793449866.96,3740234.02,-543374442.34,0.3151748270853349,-3.0908619180715173,93747913.46,-0.19636650745273232,64536875.44,,2,12647789.66,4,0.19597771930806696,-0.08630969042154174,,1576118.9,,1576118.9,,0.008965393855080389,23.93058679852468,现金类资产>有息负债;经营现金流稳定,中国金融投资管理,中国金融投资管理有限公司,主板,19930407,0.84,175800296.72727272,175800296.72727272,106800.0,0.24,2.465454545454545,2.465454545454545,550400.85,92017.0,补充宽筛,cache,False
02030.HK,20251231,446245000.0,446245000.0,608225000.0,232411000.0,-161980000.0,0.7336840807267048,-0.1849389014869017,943943000.0,-0.07302115998885905,30615000.0,,3,-5713000.0,2,-0.18660787195819042,2.8167238281887963,,18750000.0,,18750000.0,,0.02140760836448578,23.669573538635994,现金类资产>有息负债;近年盈利稳定;一次性/其他收益占比较高,卡宾,卡宾服饰有限公司,主板,20131028,1.31,875856830.0,875856830.0,18340.0,0.5889922480620154,25.84457364341085,25.84457364341085,50146.0,42555.0,补充宽筛,cache,False
01762.HK,20251231,533211000.0,533211000.0,1261742000.0,440587000.0,-728531000.0,0.42259907334462987,-0.35881408738065557,4299148000.0,0.23167593744238757,58259000.0,,3,-74341000.0,1,-1.276043186460461,0.25525669853584854,,5141000.0,20041000.0,25182000.0,,0.012402569483549319,22.52344838474746,现金类资产>有息负债;近年盈利稳定,万咖壹联,万咖壹联有限公司,主板,20181221,1.04,2030385722.3619049,2030385722.3619049,11488840.0,1.168761904761905,31.47733333333333,31.47733333333333,9898215.829,8498512.5,补充宽筛,cache,False
00118.HK,20251231,522348383.96,522348383.96,917914486.18,141089286.54,-395566102.21999997,0.5690599634545578,-2.1647655168941298,1866326195.66,-0.0370524652786649,12095019.02,-0.17839774562288313,3,44330037.6,3,3.665148233888433,1.590247180942424,,,,0.0,,0.0,18.675124429724377,现金类资产>有息负债;近年盈利稳定;经营现金流稳定;一次性/其他收益占比较高,大同机械,大同机械企业有限公司,主板,19881212,0.212,182729306.7692308,182729306.7692308,20776.0,0.145910931174089,13.646963562753037,13.646963562753037,390958.64,287146.0,补充宽筛,cache,False
